mese;giorno;ora UTC*;Pioggia mm;Temp. gradi C;Umidita' %;Vento med km/h;Direzione Vento gradi N;Vento max km/h;Direzione Vento max gradi N;Radiaz. KJ/m2;Pressione hPa;Bagnatura Fogliare min.
7;21;6.00;0.2;23.3;74;12;137;34;71;-;-;-
7;21;7.00;0.0;23.4;69;19;75;41;69;-;-;-
7;21;8.00;0.0;24.6;65;18;91;35;73;-;-;-
7;21;9.00;0.0;28.0;57;15;76;31;55;-;-;-
7;21;10.00;0.0;29.5;54;16;80;28;76;-;-;-
7;21;11.00;0.0;31.7;50;13;127;26;106;-;-;-
7;21;12.00;0.0;29.5;60;9;235;27;236;-;-;-
7;21;13.00;0.4;27.4;70;14;249;28;239;-;-;-
7;21;14.00;3.0;21.8;78;18;46;60;291;-;-;-
7;21;15.00;0.0;24.9;68;14;87;28;90;-;-;-
7;21;16.00;0.0;26.9;57;10;94;22;69;-;-;-
7;21;17.00;0.0;26.8;66;6;158;16;97;-;-;-
7;21;18.00;0.0;26.4;69;3;317;9;116;-;-;-
7;21;19.00;0.0;26.1;65;4;113;9;165;-;-;-
7;21;20.00;0.0;25.3;68;5;76;11;90;-;-;-
7;21;21.00;0.0;24.7;69;7;90;21;91;-;-;-
7;21;22.00;0.0;24.6;70;9;132;20;150;-;-;-
7;21;23.00;0.0;24.7;68;5;114;12;123;-;-;-
7;21;24.00;0.0;24.6;67;5;61;11;133;-;-;-
7;22;1.00;0.0;24.1;69;10;112;21;100;-;-;-
7;22;2.00;0.0;24.3;61;9;171;24;55;-;-;-
7;22;3.00;0.0;24.3;60;5;184;16;191;-;-;-
7;22;4.00;0.0;23.9;59;9;88;22;168;-;-;-
7;22;5.00;0.0;24.8;53;8;70;15;61;-;-;-
7;22;6.00;0.0;26.1;51;5;107;14;106;-;-;-
7;22;7.00;0.0;27.0;49;5;208;14;141;-;-;-
7;22;8.00;0.0;27.9;44;5;120;13;113;-;-;-
7;22;9.00;0.0;28.3;45;10;95;24;76;-;-;-
7;22;10.00;0.0;29.5;45;10;93;21;34;-;-;-
7;22;11.00;0.0;30.1;45;9;125;24;92;-;-;-
7;22;12.00;0.0;29.6;48;8;311;18;274;-;-;-
7;22;13.00;0.0;27.6;57;10;241;22;241;-;-;-
7;22;14.00;10.2;20.3;81;17;341;53;317;-;-;-
7;22;15.00;0.2;24.2;68;14;119;35;115;-;-;-
7;22;16.00;0.0;26.0;60;7;134;20;117;-;-;-
7;22;17.00;0.0;26.3;63;5;3;13;125;-;-;-
7;22;18.00;0.0;25.7;65;11;94;21;65;-;-;-
7;22;19.00;0.0;25.0;70;9;88;17;90;-;-;-
7;22;20.00;0.0;24.9;65;8;98;17;91;-;-;-
7;22;21.00;0.0;24.6;64;8;85;17;81;-;-;-
7;22;22.00;0.0;24.5;58;7;120;18;82;-;-;-
7;22;23.00;0.0;24.5;54;9;93;19;102;-;-;-
7;22;24.00;0.0;23.8;59;12;94;21;85;-;-;-
7;23;1.00;0.0;23.7;60;13;92;21;93;-;-;-
7;23;2.00;0.0;23.8;61;11;97;21;77;-;-;-
7;23;3.00;0.0;23.4;61;11;96;20;91;-;-;-
7;23;4.00;0.0;23.3;60;17;90;23;96;-;-;-
7;23;5.00;0.0;23.8;60;10;102;22;89;-;-;-
7;23;6.00;0.0;25.3;56;9;95;16;86;-;-;-
7;23;7.00;0.0;27.1;53;7;115;14;77;-;-;-
7;23;8.00;0.0;29.4;45;5;143;11;158;-;-;-
7;23;9.00;0.0;29.4;51;5;341;12;168;-;-;-
7;23;10.00;0.0;28.9;51;6;315;13;324;-;-;-
7;23;11.00;0.0;29.2;57;7;309;14;320;-;-;-
7;23;12.00;0.0;29.4;54;7;310;16;308;-;-;-
7;23;13.00;0.0;30.0;58;7;277;15;336;-;-;-
7;23;14.00;0.0;29.4;57;7;312;14;295;-;-;-
7;23;15.00;0.0;28.8;54;8;323;16;306;-;-;-
7;23;16.00;0.0;28.0;62;6;336;12;326;-;-;-
7;23;17.00;0.0;28.6;57;9;259;18;259;-;-;-
7;23;18.00;0.0;28.6;52;8;237;17;241;-;-;-
7;23;19.00;0.0;27.3;60;5;3;13;238;-;-;-
7;23;20.00;0.0;26.4;64;4;87;9;80;-;-;-
7;23;21.00;0.0;26.2;67;5;118;10;79;-;-;-
7;23;22.00;0.0;25.6;68;6;104;12;87;-;-;-
7;23;23.00;0.0;26.0;65;5;125;9;135;-;-;-
7;23;24.00;0.0;25.3;66;6;102;12;95;-;-;-
7;24;1.00;0.0;25.4;63;6;110;12;80;-;-;-
7;24;2.00;0.0;24.9;64;5;100;9;72;-;-;-
7;24;3.00;0.0;24.7;63;3;82;7;107;-;-;-
7;24;4.00;0.0;24.4;66;4;114;7;81;-;-;-
7;24;5.00;0.0;26.2;60;3;79;8;103;-;-;-
7;24;6.00;0.0;27.1;58;3;124;6;120;-;-;-
7;24;7.00;0.0;28.5;48;4;155;9;177;-;-;-
7;24;8.00;0.0;28.4;56;6;124;15;139;-;-;-
7;24;9.00;0.0;30.4;52;4;287;10;309;-;-;-
7;24;10.00;0.0;28.9;61;7;317;14;313;-;-;-
7;24;11.00;0.0;28.9;70;6;316;17;310;-;-;-
7;24;12.00;0.0;28.6;71;7;317;18;323;-;-;-
7;24;13.00;0.0;30.1;60;5;140;19;96;-;-;-
7;24;14.00;0.0;29.8;64;7;326;16;215;-;-;-
7;24;15.00;0.0;29.7;64;6;272;13;315;-;-;-
7;24;16.00;0.0;29.2;63;11;343;35;297;-;-;-
7;24;17.00;0.0;29.3;59;13;87;26;77;-;-;-
7;24;18.00;0.0;29.3;61;8;89;20;95;-;-;-
7;24;19.00;0.0;29.3;64;5;120;15;104;-;-;-
7;24;20.00;0.0;27.4;65;9;335;37;319;-;-;-
7;24;21.00;0.0;25.8;64;12;99;23;320;-;-;-
7;24;22.00;0.0;27.3;62;16;234;34;100;-;-;-
7;24;23.00;0.0;26.5;61;11;94;43;318;-;-;-
7;24;24.00;0.0;26.7;66;13;108;28;93;-;-;-
7;25;1.00;0.0;28.2;57;13;95;30;110;-;-;-
7;25;2.00;0.0;27.7;57;8;132;18;142;-;-;-
7;25;3.00;0.0;27.7;55;5;29;18;120;-;-;-
7;25;4.00;0.0;27.3;61;4;332;13;110;-;-;-
7;25;5.00;0.0;27.4;60;5;125;11;129;-;-;-
7;25;6.00;0.0;28.9;57;9;135;26;120;-;-;-
7;25;7.00;1.2;24.1;78;10;337;60;274;-;-;-
7;25;8.00;0.2;23.2;77;9;111;24;96;-;-;-
7;25;9.00;0.2;24.9;72;10;154;28;104;-;-;-
7;25;10.00;0.0;25.8;60;9;129;22;108;-;-;-
7;25;11.00;0.4;24.1;73;9;345;22;346;-;-;-
7;25;12.00;0.0;28.2;56;6;146;14;95;-;-;-
7;25;13.00;0.0;29.9;47;7;191;17;176;-;-;-
7;25;14.00;0.0;29.1;57;8;297;16;279;-;-;-
7;25;15.00;0.0;28.7;56;6;319;12;318;-;-;-
7;25;16.00;0.0;28.2;56;5;293;10;308;-;-;-
7;25;17.00;0.0;27.5;55;7;261;15;265;-;-;-
7;25;18.00;0.0;26.2;68;6;212;19;261;-;-;-
7;25;19.00;0.2;23.7;79;8;118;31;205;-;-;-
7;25;20.00;0.0;23.9;78;6;218;14;95;-;-;-
7;25;21.00;0.0;24.4;69;7;98;15;90;-;-;-
7;25;22.00;0.0;24.6;61;10;100;20;97;-;-;-
7;25;23.00;0.0;23.5;55;13;81;36;55;-;-;-
7;25;24.00;0.0;21.4;55;29;59;62;70;-;-;-
7;26;1.00;0.0;21.6;55;28;73;55;72;-;-;-
7;26;2.00;1.4;19.5;69;31;85;59;85;-;-;-
7;26;3.00;0.0;19.8;67;29;75;58;57;-;-;-
7;26;4.00;0.0;20.4;61;28;82;53;60;-;-;-
7;26;5.00;0.0;20.5;59;28;77;55;70;-;-;-
7;26;6.00;0.0;20.7;58;30;72;57;84;-;-;-
7;26;7.00;0.0;21.3;55;28;69;56;80;-;-;-
7;26;8.00;0.0;22.1;53;26;66;46;80;-;-;-
7;26;9.00;0.0;24.3;45;20;72;44;88;-;-;-
7;26;10.00;0.0;25.2;41;18;72;38;62;-;-;-
7;26;11.00;0.0;26.2;36;18;74;38;63;-;-;-
7;26;12.00;0.0;27.1;35;15;80;33;82;-;-;-
7;26;13.00;0.0;27.0;31;14;69;31;74;-;-;-
7;26;14.00;0.0;25.9;39;17;61;36;355;-;-;-
7;26;15.00;0.0;20.3;63;26;30;54;40;-;-;-
7;26;16.00;1.6;20.4;58;17;101;39;2;-;-;-
7;26;17.00;0.0;20.4;58;13;88;23;104;-;-;-
7;26;18.00;0.0;20.0;64;10;90;22;89;-;-;-
7;26;19.00;0.0;20.0;59;10;87;25;79;-;-;-
7;26;20.00;0.0;19.4;60;23;57;54;60;-;-;-
7;26;21.00;0.0;19.6;53;21;91;54;77;-;-;-
7;26;22.00;0.0;19.4;52;27;80;52;74;-;-;-
7;26;23.00;0.0;19.3;48;21;91;37;98;-;-;-
7;26;24.00;0.0;19.4;47;18;81;36;103;-;-;-
7;27;1.00;0.0;18.6;51;21;66;35;66;-;-;-
7;27;2.00;0.0;18.5;51;13;75;27;56;-;-;-
7;27;3.00;0.0;18.7;53;7;111;21;69;-;-;-
7;27;4.00;0.0;19.1;49;8;71;22;88;-;-;-
7;27;5.00;0.0;19.9;46;9;101;24;98;-;-;-
7;27;6.00;0.0;21.3;43;10;101;27;89;-;-;-
7;27;7.00;0.0;22.8;38;4;147;17;151;-;-;-
7;27;8.00;0.0;23.0;40;5;319;13;313;-;-;-
7;27;9.00;0.0;24.4;39;8;268;15;275;-;-;-
7;27;10.00;0.0;25.4;35;6;302;14;298;-;-;-
7;27;11.00;0.0;24.6;35;9;270;19;276;-;-;-
7;27;12.00;0.0;25.1;33;10;271;19;266;-;-;-
7;27;13.00;0.0;25.9;33;9;271;17;271;-;-;-
7;27;14.00;0.0;26.4;34;10;269;17;268;-;-;-
7;27;15.00;0.0;25.8;33;8;274;15;277;-;-;-
7;27;16.00;0.0;26.3;32;9;275;15;281;-;-;-
7;27;17.00;0.0;25.1;34;7;314;15;263;-;-;-
7;27;18.00;0.0;24.6;34;6;351;10;331;-;-;-
7;27;19.00;0.0;23.9;37;5;5;9;3;-;-;-
7;27;20.00;0.0;22.4;41;5;78;9;70;-;-;-
7;27;21.00;0.0;21.7;43;6;77;9;73;-;-;-
7;27;22.00;0.0;21.7;45;5;100;9;84;-;-;-
7;27;23.00;0.0;21.0;46;6;84;12;75;-;-;-
7;27;24.00;0.0;21.4;47;6;108;10;75;-;-;-
7;28;1.00;0.0;21.3;49;7;110;10;109;-;-;-
7;28;2.00;0.0;20.5;49;7;81;12;77;-;-;-
7;28;3.00;0.0;20.9;48;7;111;11;112;-;-;-
7;28;4.00;0.0;20.5;54;6;96;10;95;-;-;-
7;28;5.00;0.0;21.7;56;7;97;11;111;-;-;-
7;28;6.00;0.0;24.1;57;5;99;9;71;-;-;-
7;28;7.00;0.0;25.1;52;6;126;12;145;-;-;-
7;28;8.00;0.0;25.7;51;4;321;10;77;-;-;-
7;28;9.00;0.0;26.2;52;6;314;12;305;-;-;-
7;28;10.00;0.0;26.7;52;6;327;12;314;-;-;-
7;28;11.00;0.0;27.7;53;6;316;15;322;-;-;-
7;28;12.00;0.0;26.8;61;9;315;19;330;-;-;-
7;28;13.00;0.0;28.0;55;9;302;20;325;-;-;-
7;28;14.00;0.0;27.5;56;9;261;16;266;-;-;-
7;28;15.00;0.0;28.7;55;9;271;17;264;-;-;-
7;28;16.00;0.0;27.2;63;9;271;14;280;-;-;-
7;28;17.00;0.0;26.2;66;10;274;15;271;-;-;-
7;28;18.00;0.0;25.8;65;7;285;13;276;-;-;-
7;28;19.00;0.0;25.4;66;5;298;10;288;-;-;-
7;28;20.00;0.0;24.6;67;5;179;10;162;-;-;-
7;28;21.00;0.0;24.4;68;6;86;10;87;-;-;-
7;28;22.00;0.0;24.0;69;4;165;9;81;-;-;-
7;28;23.00;0.0;23.8;65;5;113;10;106;-;-;-
7;28;24.00;0.0;23.7;62;6;122;11;118;-;-;-
7;29;1.00;0.0;23.2;64;8;95;13;91;-;-;-
7;29;2.00;0.0;23.5;64;7;113;11;112;-;-;-
7;29;3.00;0.0;23.1;66;8;89;12;86;-;-;-
7;29;4.00;0.0;23.6;67;6;126;10;124;-;-;-
7;29;5.00;0.0;24.1;67;5;95;9;111;-;-;-
7;29;6.00;0.0;24.4;67;6;98;13;65;-;-;-
7;29;7.00;0.0;25.3;62;5;81;12;70;-;-;-
7;29;8.00;0.0;26.8;57;5;161;12;168;-;-;-
7;29;9.00;0.0;28.7;43;5;225;15;224;-;-;-
7;29;10.00;0.0;27.9;46;9;276;13;275;-;-;-
7;29;11.00;0.0;27.7;57;7;321;13;312;-;-;-
7;29;12.00;0.0;28.8;53;6;308;12;293;-;-;-
7;29;13.00;0.0;28.1;51;7;303;13;311;-;-;-
7;29;14.00;0.0;28.4;61;8;295;15;267;-;-;-
7;29;15.00;0.0;27.1;69;7;325;13;302;-;-;-
7;29;16.00;0.0;27.4;68;7;309;12;290;-;-;-
7;29;17.00;0.0;27.1;70;5;327;10;307;-;-;-
7;29;18.00;0.0;27.1;68;4;297;8;327;-;-;-
7;29;19.00;0.0;26.2;66;4;309;8;291;-;-;-
7;29;20.00;0.0;25.9;73;3;168;8;98;-;-;-
7;29;21.00;0.0;25.9;70;3;130;8;152;-;-;-
7;29;22.00;0.0;25.7;66;5;118;10;132;-;-;-
7;29;23.00;0.0;25.2;67;5;91;9;110;-;-;-
7;29;24.00;0.0;25.1;67;6;117;11;73;-;-;-
7;30;1.00;0.0;25.2;65;5;108;12;106;-;-;-
7;30;2.00;0.0;25.3;60;6;97;11;88;-;-;-
7;30;3.00;0.4;22.5;72;7;313;51;345;-;-;-
7;30;4.00;16.6;19.8;91;21;88;57;331;-;-;-
7;30;5.00;0.4;21.8;74;11;139;29;98;-;-;-
7;30;6.00;0.0;23.5;62;21;87;41;80;-;-;-
7;30;7.00;0.0;23.9;60;14;41;37;54;-;-;-
7;30;8.00;0.0;24.7;64;7;301;17;321;-;-;-
7;30;9.00;0.0;25.6;69;7;299;17;301;-;-;-
7;30;10.00;0.0;26.8;61;8;275;17;265;-;-;-
7;30;11.00;0.0;27.4;58;8;300;16;269;-;-;-
7;30;12.00;0.0;27.5;55;7;282;15;273;-;-;-
7;30;13.00;0.0;26.8;58;8;268;16;265;-;-;-
7;30;14.00;0.0;26.4;61;7;310;15;272;-;-;-
7;30;15.00;0.0;26.9;60;7;286;14;269;-;-;-
7;30;16.00;0.0;26.4;63;6;295;16;288;-;-;-
7;30;17.00;0.0;26.4;65;4;312;9;297;-;-;-
7;30;18.00;0.0;25.9;68;4;307;9;304;-;-;-
7;30;19.00;0.0;25.4;73;3;336;6;309;-;-;-
7;30;20.00;0.0;26.1;58;6;111;13;85;-;-;-
7;30;21.00;0.0;25.8;59;7;86;16;149;-;-;-
7;30;22.00;0.0;26.0;57;8;86;19;88;-;-;-
7;30;23.00;-;-;-;-;-;-;-;-;-;-
7;30;24.00;-;-;-;-;-;-;-;-;-;-
7;31;1.00;-;-;-;-;-;-;-;-;-;-
7;31;2.00;-;-;-;-;-;-;-;-;-;-
7;31;3.00;-;-;-;-;-;-;-;-;-;-
7;31;4.00;-;-;-;-;-;-;-;-;-;-
7;31;5.00;-;-;-;-;-;-;-;-;-;-
7;31;6.00;-;-;-;-;-;-;-;-;-;-
7;31;7.00;-;-;-;-;-;-;-;-;-;-
7;31;8.00;-;-;-;-;-;-;-;-;-;-
7;31;9.00;-;-;-;-;-;-;-;-;-;-
7;31;10.00;-;-;-;-;-;-;-;-;-;-
7;31;11.00;-;-;-;-;-;-;-;-;-;-
7;31;12.00;-;-;-;-;-;-;-;-;-;-
7;31;13.00;-;-;-;-;-;-;-;-;-;-
7;31;14.00;-;-;-;-;-;-;-;-;-;-
7;31;15.00;-;-;-;-;-;-;-;-;-;-
7;31;16.00;-;-;-;-;-;-;-;-;-;-
7;31;17.00;-;-;-;-;-;-;-;-;-;-
7;31;18.00;-;-;-;-;-;-;-;-;-;-
7;31;19.00;-;-;-;-;-;-;-;-;-;-
7;31;20.00;-;-;-;-;-;-;-;-;-;-
7;31;21.00;-;-;-;-;-;-;-;-;-;-
7;31;22.00;-;-;-;-;-;-;-;-;-;-
7;31;23.00;-;-;-;-;-;-;-;-;-;-
7;31;24.00;-;-;-;-;-;-;-;-;-;-
8;1;1.00;-;-;-;-;-;-;-;-;-;-
8;1;2.00;-;-;-;-;-;-;-;-;-;-
8;1;3.00;-;-;-;-;-;-;-;-;-;-
8;1;4.00;-;-;-;-;-;-;-;-;-;-
8;1;5.00;-;-;-;-;-;-;-;-;-;-
8;1;6.00;-;-;-;-;-;-;-;-;-;-
8;1;7.00;-;-;-;-;-;-;-;-;-;-
8;1;8.00;-;-;-;-;-;-;-;-;-;-
8;1;9.00;-;-;-;-;-;-;-;-;-;-
8;1;10.00;-;-;-;-;-;-;-;-;-;-
8;1;11.00;-;-;-;-;-;-;-;-;-;-
8;1;12.00;-;-;-;-;-;-;-;-;-;-
8;1;13.00;-;-;-;-;-;-;-;-;-;-
8;1;14.00;-;-;-;-;-;-;-;-;-;-
8;1;15.00;-;-;-;-;-;-;-;-;-;-
8;1;16.00;-;-;-;-;-;-;-;-;-;-
8;1;17.00;-;-;-;-;-;-;-;-;-;-
8;1;18.00;-;-;-;-;-;-;-;-;-;-
8;1;19.00;-;-;-;-;-;-;-;-;-;-
8;1;20.00;-;-;-;-;-;-;-;-;-;-
8;1;21.00;-;-;-;-;-;-;-;-;-;-
8;1;22.00;-;-;-;-;-;-;-;-;-;-
8;1;23.00;-;-;-;-;-;-;-;-;-;-
8;1;24.00;-;-;-;-;-;-;-;-;-;-
8;2;1.00;-;-;-;-;-;-;-;-;-;-
8;2;2.00;-;-;-;-;-;-;-;-;-;-
8;2;3.00;-;-;-;-;-;-;-;-;-;-
8;2;4.00;-;-;-;-;-;-;-;-;-;-
8;2;5.00;-;-;-;-;-;-;-;-;-;-
8;2;6.00;-;-;-;-;-;-;-;-;-;-
8;2;7.00;-;-;-;-;-;-;-;-;-;-
8;2;8.00;-;-;-;-;-;-;-;-;-;-
8;2;9.00;-;-;-;-;-;-;-;-;-;-
8;2;10.00;-;-;-;-;-;-;-;-;-;-
8;2;11.00;-;-;-;-;-;-;-;-;-;-
8;2;12.00;-;-;-;-;-;-;-;-;-;-
8;2;13.00;-;-;-;-;-;-;-;-;-;-
8;2;14.00;-;-;-;-;-;-;-;-;-;-
8;2;15.00;-;-;-;-;-;-;-;-;-;-
8;2;16.00;-;-;-;-;-;-;-;-;-;-
8;2;17.00;-;-;-;-;-;-;-;-;-;-
8;2;18.00;-;-;-;-;-;-;-;-;-;-
8;2;19.00;-;-;-;-;-;-;-;-;-;-
8;2;20.00;-;-;-;-;-;-;-;-;-;-
8;2;21.00;-;-;-;-;-;-;-;-;-;-
8;2;22.00;-;-;-;-;-;-;-;-;-;-
8;2;23.00;-;-;-;-;-;-;-;-;-;-
8;2;24.00;-;-;-;-;-;-;-;-;-;-
8;3;1.00;-;-;-;-;-;-;-;-;-;-
8;3;2.00;-;-;-;-;-;-;-;-;-;-
8;3;3.00;-;-;-;-;-;-;-;-;-;-
8;3;4.00;-;-;-;-;-;-;-;-;-;-
8;3;5.00;-;-;-;-;-;-;-;-;-;-
8;3;6.00;-;-;-;-;-;-;-;-;-;-
8;3;7.00;-;-;-;-;-;-;-;-;-;-
8;3;8.00;-;26.4;70;-;120;-;-;-;-;-
8;3;9.00;0.0;26.8;69;5;129;9;123;-;-;-
8;3;10.00;0.0;27.7;66;5;174;12;101;-;-;-
8;3;11.00;0.0;28.7;60;6;232;15;222;-;-;-
8;3;12.00;0.0;28.7;59;6;164;15;206;-;-;-
8;3;13.00;0.0;29.6;56;3;158;10;167;-;-;-
8;3;14.00;0.0;30.4;52;5;188;15;213;-;-;-
8;3;15.00;0.0;31.0;49;9;189;21;184;-;-;-
8;3;16.00;0.0;30.0;62;8;141;23;129;-;-;-
8;3;17.00;0.0;29.1;63;10;136;23;171;-;-;-
8;3;18.00;0.0;28.6;62;10;156;28;139;-;-;-
8;3;19.00;0.0;28.3;63;8;133;22;126;-;-;-
8;3;20.00;0.0;27.5;68;10;120;26;131;-;-;-
8;3;21.00;0.0;27.3;67;12;119;28;159;-;-;-
8;3;22.00;0.0;27.0;68;12;118;26;116;-;-;-
8;3;23.00;0.0;26.9;72;12;120;28;132;-;-;-
8;3;24.00;0.2;26.6;76;8;167;27;149;-;-;-
8;4;1.00;0.0;26.9;74;8;150;21;130;-;-;-
8;4;2.00;0.0;26.7;74;6;145;19;200;-;-;-
8;4;3.00;0.0;26.6;74;6;114;14;133;-;-;-
8;4;4.00;0.0;26.5;75;8;116;17;105;-;-;-
8;4;5.00;0.0;26.7;73;8;125;15;113;-;-;-
8;4;6.00;0.0;27.8;70;8;135;17;117;-;-;-
8;4;7.00;0.0;27.4;67;8;149;22;107;-;-;-
8;4;8.00;12.4;21.6;81;9;313;40;277;-;-;-
8;4;9.00;6.0;21.5;89;10;73;39;300;-;-;-
8;4;10.00;1.4;21.6;79;14;99;31;101;-;-;-
8;4;11.00;0.8;21.1;79;14;86;35;82;-;-;-
8;4;12.00;0.2;22.2;74;18;109;39;72;-;-;-
8;4;13.00;3.2;20.5;85;14;94;30;80;-;-;-
8;4;14.00;0.8;20.7;82;14;101;23;110;-;-;-
8;4;15.00;1.6;20.4;83;12;109;23;81;-;-;-
8;4;16.00;3.6;19.7;83;17;90;35;89;-;-;-
8;4;17.00;2.6;19.9;80;26;85;50;90;-;-;-
8;4;18.00;0.8;20.2;77;23;79;43;101;-;-;-
8;4;19.00;0.0;20.5;74;18;105;40;96;-;-;-
8;4;20.00;1.6;19.8;80;19;78;43;63;-;-;-
8;4;21.00;5.6;19.1;84;18;87;37;56;-;-;-
8;4;22.00;5.4;19.3;81;24;82;45;58;-;-;-
8;4;23.00;3.4;19.8;75;32;73;64;69;-;-;-
8;4;24.00;0.0;20.4;71;33;74;67;69;-;-;-
8;5;1.00;0.0;20.5;69;35;80;62;73;-;-;-
8;5;2.00;0.4;20.1;71;36;73;64;74;-;-;-
8;5;3.00;0.2;20.0;72;31;72;63;60;-;-;-
8;5;4.00;0.0;20.6;68;31;74;57;55;-;-;-
8;5;5.00;0.8;19.4;75;22;67;45;64;-;-;-
8;5;6.00;3.0;18.9;80;13;66;36;45;-;-;-
8;5;7.00;0.2;19.3;81;5;306;18;88;-;-;-
8;5;8.00;0.0;19.6;83;8;285;18;272;-;-;-
8;5;9.00;0.0;19.7;83;10;326;23;310;-;-;-
8;5;10.00;0.0;20.1;79;8;164;18;327;-;-;-
8;5;11.00;0.0;21.8;74;4;251;9;255;-;-;-
8;5;12.00;0.0;22.7;65;5;294;13;347;-;-;-
8;5;13.00;0.0;23.8;62;7;43;23;49;-;-;-
8;5;14.00;0.0;23.0;60;11;115;28;45;-;-;-
8;5;15.00;0.0;23.1;58;6;64;19;86;-;-;-
8;5;16.00;0.0;22.7;58;5;23;15;90;-;-;-
8;5;17.00;0.0;22.2;59;6;118;15;24;-;-;-
8;5;18.00;0.0;21.3;65;4;86;11;105;-;-;-
8;5;19.00;0.0;21.5;64;5;330;10;142;-;-;-
8;5;20.00;0.0;20.9;66;4;98;8;87;-;-;-
8;5;21.00;0.0;20.6;69;4;101;7;87;-;-;-
8;5;22.00;0.0;20.2;70;5;84;7;79;-;-;-
8;5;23.00;0.0;20.3;68;4;122;8;95;-;-;-
8;5;24.00;0.0;20.1;70;2;121;6;145;-;-;-
8;6;1.00;0.0;19.3;75;6;85;11;90;-;-;-
8;6;2.00;0.0;19.3;74;4;89;10;81;-;-;-
8;6;3.00;0.0;19.9;70;4;155;9;93;-;-;-
8;6;4.00;0.0;19.5;75;5;84;9;79;-;-;-
8;6;5.00;0.2;18.9;80;5;109;9;107;-;-;-
8;6;6.00;0.0;19.0;77;9;91;17;86;-;-;-
8;6;7.00;0.0;19.7;72;10;133;22;90;-;-;-
8;6;8.00;0.8;19.3;77;6;97;13;87;-;-;-
8;6;9.00;0.0;20.9;76;5;81;10;124;-;-;-
8;6;10.00;0.0;22.3;66;3;147;6;73;-;-;-
8;6;11.00;0.0;22.0;67;6;79;17;75;-;-;-
8;6;12.00;0.0;23.7;56;11;133;23;121;-;-;-
8;6;13.00;0.0;25.1;52;6;215;17;105;-;-;-
8;6;14.00;0.0;24.0;54;6;120;18;146;-;-;-
8;6;15.00;0.0;22.4;61;13;124;29;151;-;-;-
8;6;16.00;0.0;22.5;58;9;66;19;100;-;-;-
8;6;17.00;4.2;17.1;76;22;84;56;65;-;-;-
8;6;18.00;0.4;18.3;65;19;71;33;102;-;-;-
8;6;19.00;0.0;18.3;63;5;126;19;123;-;-;-
8;6;20.00;0.0;18.6;60;6;85;24;111;-;-;-
8;6;21.00;0.0;18.7;58;8;92;16;89;-;-;-
8;6;22.00;0.0;18.6;59;5;67;14;98;-;-;-
8;6;23.00;0.0;18.4;64;5;100;17;94;-;-;-
8;6;24.00;0.0;18.0;68;6;43;13;88;-;-;-
8;7;1.00;0.0;18.3;60;11;97;28;94;-;-;-
8;7;2.00;0.0;19.0;53;9;82;17;93;-;-;-
8;7;3.00;0.0;17.9;60;6;113;12;142;-;-;-
8;7;4.00;0.0;17.5;63;7;91;14;133;-;-;-
8;7;5.00;0.0;18.4;61;4;111;8;87;-;-;-
8;7;6.00;0.0;21.1;54;2;111;6;129;-;-;-
8;7;7.00;0.0;21.7;52;3;294;7;255;-;-;-
8;7;8.00;0.0;22.6;57;4;292;10;247;-;-;-
8;7;9.00;0.0;23.2;50;5;306;11;323;-;-;-
8;7;10.00;0.0;24.0;53;6;301;12;263;-;-;-
8;7;11.00;0.0;23.5;47;6;272;13;274;-;-;-
8;7;12.00;0.0;24.9;50;8;301;14;276;-;-;-
8;7;13.00;0.0;24.5;48;8;279;18;268;-;-;-
8;7;14.00;0.0;25.1;41;7;293;13;267;-;-;-
8;7;15.00;0.0;25.6;30;8;60;24;86;-;-;-
8;7;16.00;0.0;25.2;29;15;56;32;23;-;-;-
8;7;17.00;0.0;23.1;38;14;33;29;13;-;-;-
8;7;18.00;0.4;23.9;34;10;54;28;34;-;-;-
8;7;19.00;0.0;22.3;37;8;101;21;95;-;-;-
8;7;20.00;0.0;21.3;43;9;92;21;98;-;-;-
8;7;21.00;0.0;21.0;47;8;120;20;103;-;-;-
8;7;22.00;0.0;20.9;45;7;113;21;93;-;-;-
8;7;23.00;0.0;20.4;46;7;112;17;136;-;-;-
8;7;24.00;0.0;19.9;49;5;237;11;144;-;-;-
8;8;1.00;0.0;19.5;49;5;110;15;110;-;-;-
8;8;2.00;0.0;19.4;47;5;118;14;138;-;-;-
8;8;3.00;0.0;18.5;50;6;104;11;81;-;-;-
8;8;4.00;0.0;19.4;44;7;140;15;107;-;-;-
8;8;5.00;0.0;19.3;48;8;149;18;119;-;-;-
8;8;6.00;0.0;20.4;46;6;162;12;150;-;-;-
8;8;7.00;0.0;22.1;42;4;143;9;204;-;-;-
8;8;8.00;0.0;23.5;40;5;95;16;94;-;-;-
8;8;9.00;0.0;25.6;34;5;200;10;132;-;-;-
8;8;10.00;0.0;24.4;32;6;274;11;233;-;-;-
8;8;11.00;0.0;25.2;33;5;310;10;300;-;-;-
8;8;12.00;0.0;25.7;31;6;301;14;288;-;-;-
8;8;13.00;0.0;25.9;34;8;311;16;320;-;-;-
8;8;14.00;0.0;25.4;41;8;311;14;308;-;-;-
8;8;15.00;0.0;25.5;45;7;317;14;306;-;-;-
8;8;16.00;0.0;24.9;48;6;314;11;330;-;-;-
8;8;17.00;0.0;25.3;53;6;251;16;235;-;-;-
